,0
661,-8.255671e-05
662,-8.280012e-05
663,-8.299485e-05
664,-8.315122e-05
665,-8.328104e-05
666,-8.3387255e-05
667,-8.3477986e-05
668,-8.3554696e-05
669,-8.362034e-05
670,-8.367787e-05
671,-8.372656e-05
672,-8.376934e-05
673,-8.3807696e-05
674,-8.384015e-05
675,-8.386965e-05
676,-8.389694e-05
677,-8.3919804e-05
678,-8.3941195e-05
679,-8.3958905e-05
680,-8.397734e-05
681,-8.399136e-05
682,-8.400611e-05
683,-8.401718e-05
684,-8.402897e-05
685,-5.4368305e-05
686,-7.183485e-05
687,-7.298847e-05
688,-7.51622e-05
689,-7.6090844e-05
690,-7.6907374e-05
691,-7.747828e-05
692,-7.79474e-05
693,-7.832579e-05
694,-7.864444e-05
695,-7.891588e-05
696,-7.915192e-05
697,-7.9357706e-05
698,-7.954064e-05
699,-7.970438e-05
700,-7.9852645e-05
701,-7.998541e-05
702,-8.010712e-05
703,-8.021997e-05
704,-8.032324e-05
705,-8.041912e-05
706,-8.05069e-05
707,-8.058951e-05
708,-0.000110337955
709,-9.2952556e-05
710,-9.187564e-05
711,-8.977346e-05
712,-8.89112e-05
713,-8.81581e-05
714,-8.764694e-05
715,-8.7233886e-05
716,-8.690859e-05
717,-8.664158e-05
718,-8.641661e-05
719,-8.622778e-05
720,-8.606477e-05
721,-8.592242e-05
722,-8.57985e-05
723,-8.568933e-05
724,-8.559197e-05
725,-8.550345e-05
726,-8.542601e-05
727,-8.5352985e-05
728,-8.5287335e-05
729,-8.52298e-05
730,-8.517522e-05
731,-8.51258e-05
732,-8.507933e-05
733,-8.503655e-05
734,-8.499745e-05
735,-8.495984e-05
736,-8.492664e-05
737,-0.00011456371
738,-9.7075776e-05
739,-9.590372e-05
740,-9.371081e-05
741,-9.276298e-05
742,-9.192949e-05
743,-9.1341615e-05
744,-9.0856265e-05
745,-9.046239e-05
746,-9.0128255e-05
747,-8.984354e-05
748,-8.959422e-05
749,-5.9703423e-05
750,-7.696565e-05
751,-7.793413e-05
752,-7.993968e-05
753,-8.071786e-05
754,-8.139498e-05
755,-8.1836806e-05
756,-8.218717e-05
757,-8.245492e-05
758,-8.2671046e-05
759,-8.284733e-05
760,-8.29919e-05
761,-8.3113606e-05
762,-8.321761e-05
763,-8.330612e-05
764,-8.3382096e-05
765,-8.3448474e-05
766,-8.350675e-05
767,-8.355838e-05
768,-8.360264e-05
769,-8.364395e-05
770,-8.367935e-05
771,-8.3711806e-05
772,-8.374057e-05
773,-8.376491e-05
774,-8.379073e-05
775,-8.381212e-05
776,-8.3830564e-05
777,-8.384826e-05
778,-8.386449e-05
779,-5.4208245e-05
780,-7.167922e-05
781,-7.283652e-05
782,-7.501394e-05
783,-7.594701e-05
784,-7.676723e-05
785,-7.734182e-05
786,-7.781316e-05
787,-7.8194505e-05
788,-7.851684e-05
789,-7.878975e-05
790,-7.902726e-05
791,-7.923821e-05
792,-7.942262e-05
793,-7.958858e-05
794,-7.973905e-05
795,-7.987477e-05
796,-7.999795e-05
797,-8.011228e-05
798,-8.021702e-05
799,-8.0314385e-05
800,-8.0404374e-05
801,-8.04892e-05
802,-8.056813e-05
803,-8.064262e-05
804,-8.0711216e-05
805,-8.077687e-05
806,-0.00011050982
807,-9.3111135e-05
808,-9.202095e-05
809,-8.9907706e-05
810,-8.9035115e-05
811,-8.827243e-05
812,-8.7752414e-05
813,-8.733272e-05
814,-8.6999324e-05
815,-8.672567e-05
816,-8.649554e-05
817,-8.630007e-05
818,-8.613189e-05
819,-8.598511e-05
820,-8.585603e-05
821,-8.574391e-05
822,-8.564138e-05
823,-8.5549924e-05
824,-8.5468055e-05
825,-8.539355e-05
826,-8.532643e-05
827,-8.526373e-05
828,-8.5206935e-05
829,-8.515456e-05
830,-8.510662e-05
831,-8.506236e-05
832,-8.502032e-05
833,-8.498196e-05
834,-8.494582e-05
835,-8.491263e-05
836,-8.488017e-05
837,-8.484993e-05
838,-8.48219e-05
839,-8.4796826e-05
840,-8.477101e-05
841,-8.474815e-05
842,-8.4725274e-05
843,-8.4704625e-05
844,-8.468471e-05
845,-8.4666266e-05
846,-8.4647094e-05
847,-8.463013e-05
848,-8.4614636e-05
849,-8.45984e-05
850,-8.4583655e-05
851,-8.456891e-05
852,-8.455563e-05
853,-8.454235e-05
854,-8.452981e-05
855,-8.451801e-05
856,-8.4506944e-05
857,-8.449514e-05
858,-8.4484076e-05
859,-8.447375e-05
860,-8.4464904e-05
861,-8.445457e-05
862,-8.4445724e-05
863,-8.44354e-05
864,-8.442802e-05
865,-8.4420644e-05
866,-8.441179e-05
867,-8.440442e-05
868,-8.43963e-05
869,-8.438967e-05
870,-8.4382285e-05
871,-8.437565e-05
872,-8.4369014e-05
873,-8.436237e-05
874,-5.468548e-05
875,-7.213727e-05
876,-7.327687e-05
877,-7.543585e-05
878,-7.635343e-05
879,-7.715816e-05
880,-7.771801e-05
881,-7.8176796e-05
882,-7.854708e-05
883,-7.885614e-05
884,-7.911946e-05
885,-7.934664e-05
886,-7.954506e-05
887,-7.972061e-05
888,-7.9877726e-05
889,-8.001934e-05
890,-8.0147685e-05
891,-8.026349e-05
892,-8.036897e-05
893,-8.0467806e-05
894,-8.055853e-05
895,-8.064114e-05
896,-8.072007e-05
897,-8.079235e-05
898,-0.00011053195
899,-9.313695e-05
900,-9.205341e-05
901,-8.994459e-05
902,-8.907494e-05
903,-8.831595e-05
904,-8.779962e-05
905,-8.7380664e-05
906,-8.705021e-05
907,-8.677583e-05
908,-8.65479e-05
909,-8.635391e-05
910,-8.618722e-05
911,-8.6042644e-05
912,-8.591357e-05
913,-8.5800704e-05
914,-8.57004e-05
915,-8.560967e-05
916,-8.552631e-05
917,-8.5452564e-05
918,-8.538543e-05
919,-8.532274e-05
920,-8.526594e-05
921,-8.521431e-05
922,-8.516489e-05
923,-8.512137e-05
924,-8.507933e-05
925,-8.503949e-05
926,-8.5003354e-05
927,-8.4969426e-05
928,-8.493771e-05
929,-8.490747e-05
930,-8.487796e-05
931,-8.485288e-05
932,-8.4827065e-05
933,-8.480273e-05
934,-8.478059e-05
935,-8.47592e-05
936,-8.473855e-05
937,-8.471937e-05
938,-8.470167e-05
939,-8.468323e-05
940,-8.4666266e-05
941,-8.4650776e-05
942,-8.463455e-05
943,-8.4619795e-05
944,-8.460579e-05
945,-8.459251e-05
946,-8.457923e-05
947,-8.4566695e-05
948,-8.455415e-05
949,-8.4543826e-05
950,-8.4532025e-05
951,-8.452096e-05
952,-8.451137e-05
953,-8.450104e-05
954,-8.4492196e-05
955,-8.4481864e-05
956,-8.447375e-05
957,-8.4464904e-05
958,-8.445605e-05
959,-8.444794e-05
960,-8.443908e-05
961,-8.4432446e-05
962,-8.4425075e-05
963,-8.4416955e-05
964,-8.441032e-05
965,-8.440294e-05
966,-8.439704e-05
967,-8.4390405e-05
968,-8.438376e-05
969,-8.4378604e-05
970,-8.437196e-05
971,-8.436754e-05
972,-8.436016e-05
973,-8.435499e-05
974,-8.4349835e-05
975,-8.434467e-05
976,-8.433803e-05
977,-8.433508e-05
978,-8.432918e-05
979,-8.4324754e-05
980,-8.432033e-05
981,-8.431591e-05
982,-8.431074e-05
983,-8.430706e-05
984,-8.430189e-05
985,-8.429894e-05
986,-8.4294516e-05
987,-8.429083e-05
988,-8.4287145e-05
989,-8.428271e-05
990,-8.427828e-05
991,-8.427608e-05
992,-8.427091e-05
993,-8.42687e-05
994,-8.426501e-05
995,-8.4261315e-05
996,-8.4257634e-05
997,-8.425542e-05
998,-8.425247e-05
999,-8.4248786e-05
1000,-8.424583e-05
1001,-8.424214e-05
1002,-8.423993e-05
1003,-8.423624e-05
1004,-8.423403e-05
1005,-8.423108e-05
1006,-8.422813e-05
