,0
0,8.964741232237518
1,8.964741232237518
2,9.120279863791914
3,8.740633988185246
4,8.740633988185246
5,8.740633988185246
6,9.926883434062564
7,8.033055694164977
8,8.033055694164977
9,8.033055694164977
10,5.403659519307299
11,9.58419562577692
12,9.58419562577692
13,9.58419562577692
14,9.795017330266312
15,9.795017330266312
16,9.795017330266312
17,9.795017330266312
18,9.795017330266312
19,9.795017330266312
20,9.795017330266312
21,9.795017330266312
22,9.798047521440568
23,8.727330232248285
24,9.285601097346877
25,9.285601097346877
26,9.285601097346877
27,8.500051714080088
28,7.0876462816914305
29,7.5485863977260035
30,7.5485863977260035
31,6.783660662469735
32,6.026495231152662
33,8.040879726949136
34,7.118548055603052
35,6.165650097552757
36,5.480517035619897
37,5.386577271606703
38,7.004693947757402
39,6.722646004959534
40,5.696502938552607
41,5.696502938552607
42,5.696502938552607
43,7.226949058248864
44,7.226949058248864
45,6.937624237760886
46,6.6978624550048975
47,6.447304960492568
48,5.769682558559333
49,5.769682558559333
50,7.191962044926596
51,6.738134895949353
52,7.7440945411497655
53,6.4885522319110045
54,9.571234231844574
55,9.571234231844574
56,9.571234231844574
57,9.571234231844574
58,9.571234231844574
59,9.571234231844574
60,9.951659146749718
61,9.660041546558574
62,9.660041546558574
63,9.660041546558574
64,9.731371276656702
65,4.225968894417839
66,4.744337462162176
67,4.744337462162176
68,4.744337462162176
69,4.744337462162176
70,4.744337462162176
71,5.927983772032559
72,5.927983772032559
73,5.927983772032559
74,5.927983772032559
75,5.304805891302366
76,6.7859023450543186
77,6.7859023450543186
78,8.146670049877113
79,6.771583093310168
80,6.771583093310168
81,6.771583093310168
82,6.352004050714473
83,6.352004050714473
84,6.352004050714473
85,6.352004050714473
86,6.352004050714473
87,6.408249932200678
88,6.16385746854247
89,6.16385746854247
90,5.6202561464410765
91,6.615899062864229
92,6.4827413822759645
93,6.5453086481655065
94,6.279379186359647
95,6.204402537922984
96,6.1914170484154285
97,6.1914170484154285
98,6.1914170484154285
99,6.1914170484154285
100,7.089658181522901
101,4.818699676443154
102,3.931018482823236
103,3.6862179239273343
104,3.6862179239273343
105,3.6862179239273343
106,3.061207214149069
107,4.457697765497637
108,3.702950560392888
109,3.702950560392888
110,3.702950560392888
111,3.702950560392888
112,3.702950560392888
113,3.702950560392888
114,3.702950560392888
115,3.702950560392888
116,3.702950560392888
117,3.702950560392888
118,3.702950560392888
119,3.437595255081077
120,3.437595255081077
121,3.437595255081077
122,3.437595255081077
123,3.437595255081077
124,9.02210587273651
125,8.895263211774969
126,8.161294533540635
127,7.089675012448081
128,6.506629690736135
129,5.865626908935358
130,4.958695997850429
131,5.168209175147394
132,6.1620146645079075
133,5.397399755285668
134,4.292106758270467
135,8.915655767781978
136,8.915655767781978
137,9.342451820610535
138,9.376150410037539
139,8.819912294768
140,3.3395756404911427
141,5.51000543633798
142,4.010864084499624
143,4.222848844527825
144,3.63016632768019
145,5.823980494027614
146,6.2994612287088865
147,6.2994612287088865
148,7.412349904615374
149,6.614559765756938
150,6.142247303047914
151,6.438875774328589
152,5.013078758584255
153,5.013078758584255
154,5.013078758584255
155,5.946910699124475
156,6.228656217126188
157,6.228656217126188
158,6.303834797145984
159,6.886121218681849
160,6.351667636730454
161,6.859445212079251
162,6.038968816752524
163,7.333345622438589
164,9.344339695383926
165,4.257528407754103
166,4.851512292957307
167,5.352981073277159
168,5.003620157205615
169,3.647666503599602
170,4.786010792385422
171,3.919506774450462
172,3.919506774450462
173,3.14641400163996
174,9.51512902596668
175,9.329937473412457
176,9.329937473412457
177,7.986648295691184
178,5.888009828731727
179,5.708692232840041
180,7.55058854708178
181,8.206239032266923
182,8.565270640162977
183,8.119660854093695
184,9.069607415858314
185,9.069607415858314
186,9.069607415858314
187,9.069607415858314
188,9.069607415858314
189,9.069607415858314
190,9.069607415858314
191,9.069607415858314
192,9.069607415858314
193,9.069607415858314
194,9.069607415858314
195,9.069607415858314
196,9.069607415858314
197,9.069607415858314
198,9.309513287472816
199,8.62723101071951
200,8.004294414568372
