,0
0,9.827063359603578
1,9.050306639930774
2,7.473830252447414
3,9.879142395514185
4,5.616083306023292
5,6.17252319519029
6,6.17252319519029
7,6.17252319519029
8,7.1295885859872055
9,8.444665805975529
10,8.662030503039112
11,8.346157161151847
12,8.287487447636453
13,9.148378242979291
14,8.019156850170798
15,8.019156850170798
16,7.3698130326902085
17,6.816580232674676
18,6.816580232674676
19,6.816580232674676
20,6.816580232674676
21,6.027015550607707
22,7.211034021300953
23,7.4430722637411915
24,8.193802799042585
25,8.193802799042585
26,8.04903297050098
27,9.182846898500012
28,7.71262037534041
29,8.061320595051559
30,8.061320595051559
31,7.861443450558508
32,7.422206525468695
33,6.918478272270252
34,8.753244913306224
35,9.98895975499701
36,9.296410855290393
37,9.296410855290393
38,7.541630387346627
39,7.08242522852964
40,6.44014441374264
41,6.628025339144587
42,6.628025339144587
43,7.300493749168521
44,6.4144070460729345
45,6.4144070460729345
46,6.4144070460729345
47,6.960517174994628
48,8.68643368795329
49,8.190949961562461
50,9.764204987615052
51,9.764204987615052
52,9.01399518709189
53,8.757399908708052
54,7.9512499859710655
55,9.154413977149362
56,9.486819124535272
57,9.596358582337466
58,9.596358582337466
59,8.892167254420636
60,8.892167254420636
61,7.545106912170547
62,8.733190838476089
63,9.331959702083173
64,9.516427394838724
65,9.907858937784875
66,9.907858937784875
67,9.907858937784875
68,9.300875651031527
69,9.259651993968731
70,7.826233666374603
71,6.348795398405771
72,6.348795398405771
73,7.107480005400527
74,7.634430396630134
75,6.763639592807029
76,7.229509508919862
77,5.868841886652807
78,5.849315155541395
79,5.849315155541395
80,5.849315155541395
81,7.183763437593488
82,7.183763437593488
83,7.328603364709305
84,7.302385449916212
85,7.302385449916212
86,7.302385449916212
87,6.2859010842709395
88,6.2859010842709395
89,6.2859010842709395
90,5.879763142965446
91,5.630316727147438
92,5.3616773248955845
93,5.4444527787860055
94,5.4444527787860055
95,6.698733651268117
96,6.698733651268117
97,6.765237204626478
98,7.159628280164873
99,6.381817492598641
100,6.677281049679436
101,6.89043950091766
102,6.89043950091766
103,8.053908055581601
104,8.053908055581601
105,7.067300611932155
106,8.149990639511353
107,8.363064655507653
108,8.669860440939196
109,9.684211438726143
110,8.678494638920712
111,9.200229899771859
112,9.419299644549433
113,6.6421505251972395
114,6.303220895938803
115,7.235504274177077
116,6.677362411971409
117,7.5213491821231635
118,7.5213491821231635
119,7.421852197730059
120,7.421852197730059
121,7.509866730529314
122,7.396178989910589
123,8.249948435934042
124,9.773385401831726
125,8.273664158935624
126,7.334392472787447
127,7.058602434329208
128,7.047912259955087
129,7.538292756510776
130,7.538292756510776
131,8.147067387079131
132,9.418984984365903
133,9.949095239683981
134,9.618855894167435
135,9.618855894167435
136,9.859172983111716
137,9.320248954230006
138,9.318016737029998
139,9.318016737029998
140,9.318016737029998
141,8.26956237360864
142,7.2350247707686055
143,7.2350247707686055
144,7.2350247707686055
145,6.791742825967715
146,7.978742734509709
147,8.340031167761529
148,6.865423984131043
149,6.865423984131043
150,6.313270143807924
151,6.313270143807924
152,6.313270143807924
153,6.313270143807924
154,6.313270143807924
155,7.187416271487637
156,7.262412695063446
157,7.710863356367826
158,8.660820916415219
159,8.089514366672722
160,7.414170949923861
161,6.866440080475622
162,7.799311146036124
163,7.799311146036124
164,6.666998948109336
165,7.271767478246439
166,8.677855961513494
167,8.677855961513494
168,8.976404708983841
169,8.976404708983841
170,8.976404708983841
171,8.976404708983841
172,8.976404708983841
173,8.976404708983841
174,7.780968520935909
175,7.24982597461845
176,7.603810896028951
177,6.415502404310427
178,6.415502404310427
179,6.415502404310427
180,7.309770046691595
181,7.020640529025855
182,6.082715817824001
183,7.1973241762992215
184,7.245355263183465
185,7.245355263183465
186,6.626964958300931
187,7.035685807936259
188,6.056388336640666
189,6.056388336640666
190,6.056388336640666
191,6.056388336640666
192,6.002784474111708
193,6.002784474111708
194,6.002784474111708
195,6.726268618977073
196,8.034110074921514
197,8.165833054524427
198,8.66579114596141
199,9.133065749863606
200,9.133065749863606
