,0
0,4.030760644354071
1,3.470691905281393
2,2.1011210431363585
3,3.2555197565717084
4,2.5485896418460134
5,2.1419564979537737
6,2.1419564979537737
7,2.1419564979537737
8,4.475797271774795
9,4.327884341346211
10,1.4458549852375526
11,4.335556448467012
12,3.3361410787317816
13,3.3950081209098433
14,3.7706075797743455
15,3.7706075797743455
16,4.497438420715799
17,4.118854937071917
18,4.118854937071917
19,4.118854937071917
20,4.118854937071917
21,1.7947234035778483
22,2.2631500334049983
23,2.297796609799614
24,4.572544067826689
25,4.572544067826689
26,4.703606759267776
27,3.613188032930342
28,4.630342509024336
29,4.6504591170024705
30,4.6504591170024705
31,1.235016342530959
32,1.4310646110718304
33,2.3942233843768053
34,1.9816515581254635
35,3.2453153639651378
36,3.870661085003006
37,3.870661085003006
38,1.6780848579002825
39,1.7486688702465019
40,4.948880202630682
41,1.1280594209151023
42,1.1280594209151023
43,1.479652353030128
44,1.4078485056623244
45,1.4078485056623244
46,1.4078485056623244
47,1.0572471491694637
48,4.9118234723404095
49,3.6042579193626527
50,3.5086717963737692
51,3.5086717963737692
52,2.606141426612309
53,2.7279204791242875
54,3.5138849660205373
55,3.686683269259231
56,1.0270108521639099
57,2.133307887526628
58,2.133307887526628
59,3.6675642668754125
60,3.6675642668754125
61,3.8520992899494377
62,1.7183198797600463
63,4.226641818805254
64,1.793530355620657
65,3.967032663765825
66,3.967032663765825
67,3.967032663765825
68,4.108742497280938
69,4.329692362852498
70,4.112793646942583
71,3.9000130074104367
72,3.9000130074104367
73,3.442339922414403
74,4.280216421788012
75,1.9962345973183084
76,1.4896240466871136
77,4.498504269812582
78,1.6270400643045733
79,1.6270400643045733
80,1.6270400643045733
81,3.7986888341730953
82,3.7986888341730953
83,4.9468760669827905
84,4.596519260234495
85,4.596519260234495
86,4.596519260234495
87,4.170693613851155
88,4.170693613851155
89,4.170693613851155
90,1.0217692558555855
91,4.7456883952431665
92,1.3932513041364754
93,2.0110775655378688
94,2.0110775655378688
95,2.455519239126288
96,2.455519239126288
97,2.042330796389262
98,3.4119392800855253
99,1.9066488199146772
100,1.1482281646453223
101,1.7686051411198283
102,1.7686051411198283
103,2.00579261490153
104,2.00579261490153
105,1.9506228022158139
106,4.445811441373275
107,1.601587644905524
108,3.6807888565640523
109,3.5349470484821093
110,3.5461927982507837
111,3.1861697424827127
112,4.235598926560972
113,1.1304628999015591
114,4.310728216252339
115,4.73246250077247
116,4.501040017846301
117,2.599497187568499
118,2.599497187568499
119,3.3184982874103675
120,3.3184982874103675
121,2.921913288433837
122,2.83902314041677
123,1.690539814429406
124,2.494048966103497
125,2.087451808270728
126,3.6749015479969858
127,4.504027989312519
128,3.885490203014561
129,2.4599046933201434
130,2.4599046933201434
131,1.196069594202066
132,1.674359145282654
133,2.5418797152622035
134,2.4349004477404295
135,2.4349004477404295
136,2.6213594714071373
137,1.314263902457298
138,1.6402755106763625
139,1.6402755106763625
140,1.6402755106763625
141,1.3941813259567566
142,1.5238944701244992
143,1.5238944701244992
144,1.5238944701244992
145,1.5995599820978235
146,1.974340857937337
147,1.9762009837987433
148,1.4525904224552582
149,1.4525904224552582
150,2.1539289013728125
151,2.1539289013728125
152,2.1539289013728125
153,2.1539289013728125
154,2.1539289013728125
155,1.961011923907594
156,2.476612111338786
157,4.611986698701772
158,3.1155568966626435
159,3.938487861436857
160,4.569377535177558
161,2.0429688475470273
162,1.831799618395228
163,1.831799618395228
164,3.0496209514097625
165,3.9599732599124517
166,4.011643836836681
167,4.011643836836681
168,4.320473929716289
169,4.320473929716289
170,4.320473929716289
171,4.320473929716289
172,4.320473929716289
173,4.320473929716289
174,1.547243783387236
175,4.614232176737737
176,3.340430668361735
177,3.687090453013436
178,3.687090453013436
179,3.687090453013436
180,1.296475205678667
181,1.7373160067466067
182,1.6989585034954415
183,2.1168364114544413
184,4.673934733345642
185,4.673934733345642
186,4.742496888355817
187,4.785835090668596
188,3.162311289182981
189,3.162311289182981
190,3.162311289182981
191,3.162311289182981
192,3.6953799997932295
193,3.6953799997932295
194,3.6953799997932295
195,1.4826823888341627
196,2.0265355986768387
197,4.213577417737814
198,3.8029139388075834
199,2.1516246658407416
200,2.1516246658407416
