,moinslog10K,n,lambda_s,rhos_cs
0,9.827063359603578,4.030760644354071,0.07000307641306988,4884043.194508117
1,9.050306639930774,3.470691905281393,0.20532545745209618,4899639.362644332
2,7.473830252447414,2.1011210431363585,0.10888421253959579,4734531.092481299
3,9.879142395514185,3.2555197565717084,0.22898076361486164,4777504.544037522
4,5.616083306023292,2.5485896418460134,0.1004036295439279,4768007.962294529
5,6.17252319519029,2.1419564979537737,0.07585261855379279,4883245.899495801
6,6.17252319519029,2.1419564979537737,0.07585261855379279,4883245.899495801
7,6.17252319519029,2.1419564979537737,0.07585261855379279,4883245.899495801
8,7.1295885859872055,4.475797271774795,0.1265746565884328,4917492.923480419
9,8.444665805975529,4.327884341346211,0.24433286731979026,4789365.281313868
10,8.662030503039112,1.4458549852375526,0.15290747474970323,4835631.401653897
11,8.346157161151847,4.335556448467012,0.19355845605857683,4706617.017118228
12,8.287487447636453,3.3361410787317816,0.1810235756207236,4882076.780813
13,9.148378242979291,3.3950081209098433,0.1926442539201786,4813665.402109179
14,8.019156850170798,3.7706075797743455,0.23341549879536225,4682967.320954498
15,8.019156850170798,3.7706075797743455,0.23341549879536225,4682967.320954498
16,7.3698130326902085,4.497438420715799,0.22568169943470887,4720543.50356714
17,6.816580232674676,4.118854937071917,0.0788168295417096,4696538.257150086
18,6.816580232674676,4.118854937071917,0.0788168295417096,4696538.257150086
19,6.816580232674676,4.118854937071917,0.0788168295417096,4696538.257150086
20,6.816580232674676,4.118854937071917,0.0788168295417096,4696538.257150086
21,6.027015550607707,1.7947234035778483,0.2212342087695412,4835297.20338011
22,7.211034021300953,2.2631500334049983,0.19309537029570037,4771619.9847919075
23,7.4430722637411915,2.297796609799614,0.04192724950453719,4882290.352619606
24,8.193802799042585,4.572544067826689,0.07396855353377829,4745913.281731676
25,8.193802799042585,4.572544067826689,0.07396855353377829,4745913.281731676
26,8.04903297050098,4.703606759267776,0.23974113461558763,4574852.727239637
27,9.182846898500012,3.613188032930342,0.08116054039729953,4594073.491889725
28,7.71262037534041,4.630342509024336,0.052746121823614545,4690675.80550551
29,8.061320595051559,4.6504591170024705,0.15078384849745582,4759832.812893502
30,8.061320595051559,4.6504591170024705,0.15078384849745582,4759832.812893502
31,7.861443450558508,1.235016342530959,0.2010825017827638,4813804.109057488
32,7.422206525468695,1.4310646110718304,0.23252381382592646,4767997.283532576
33,6.918478272270252,2.3942233843768053,0.20718514847013292,4817821.629348438
34,8.753244913306224,1.9816515581254635,0.09303926127076712,4760040.460982485
35,9.98895975499701,3.2453153639651378,0.2125627396696939,4588047.326053915
36,9.296410855290393,3.870661085003006,0.23280100944798754,4721577.171515908
37,9.296410855290393,3.870661085003006,0.23280100944798754,4721577.171515908
38,7.541630387346627,1.6780848579002825,0.2093524141936497,4690244.247874772
39,7.08242522852964,1.7486688702465019,0.23291384571308177,4790666.540422181
40,6.44014441374264,4.948880202630682,0.08203727822216128,4702049.469030952
41,6.628025339144587,1.1280594209151023,0.20808491814705074,4660429.667216029
42,6.628025339144587,1.1280594209151023,0.20808491814705074,4660429.667216029
43,7.300493749168521,1.479652353030128,0.015188044687520774,4587844.492857676
44,6.4144070460729345,1.4078485056623244,0.22875631025295662,4511870.602807259
45,6.4144070460729345,1.4078485056623244,0.22875631025295662,4511870.602807259
46,6.4144070460729345,1.4078485056623244,0.22875631025295662,4511870.602807259
47,6.960517174994628,1.0572471491694637,0.18742473377781493,4320781.877843435
48,8.68643368795329,4.9118234723404095,0.01874198225856266,4357698.175346412
49,8.190949961562461,3.6042579193626527,0.11216506365481954,4394651.260925208
50,9.764204987615052,3.5086717963737692,0.1318228374435711,4300367.8164535435
51,9.764204987615052,3.5086717963737692,0.1318228374435711,4300367.8164535435
52,9.01399518709189,2.606141426612309,0.11513958634582058,4221015.17843465
53,8.757399908708052,2.7279204791242875,0.14536780140804284,4206803.426014297
54,7.9512499859710655,3.5138849660205373,0.22497535697372795,4312719.117094025
55,9.154413977149362,3.686683269259231,0.2037146719593778,4337155.915640536
56,9.486819124535272,1.0270108521639099,0.10591755094003374,4227806.93110194
57,9.596358582337466,2.133307887526628,0.19560758165319386,4204765.410057373
58,9.596358582337466,2.133307887526628,0.19560758165319386,4204765.410057373
59,8.892167254420636,3.6675642668754125,0.15962677811184195,4126135.3673296585
60,8.892167254420636,3.6675642668754125,0.15962677811184195,4126135.3673296585
61,7.545106912170547,3.8520992899494377,0.04760524460217436,3996420.0842111353
62,8.733190838476089,1.7183198797600463,0.11940682378340811,4145713.98241497
63,9.331959702083173,4.226641818805254,0.04911703558980504,4162752.97128298
64,9.516427394838724,1.793530355620657,0.06357822714004835,4101291.9078524634
65,9.907858937784875,3.967032663765825,0.06480113732760795,4223852.312565081
66,9.907858937784875,3.967032663765825,0.06480113732760795,4223852.312565081
67,9.907858937784875,3.967032663765825,0.06480113732760795,4223852.312565081
68,9.300875651031527,4.108742497280938,0.035978419547447626,4211814.950255933
69,9.259651993968731,4.329692362852498,0.23525425770926633,4143020.878286678
70,7.826233666374603,4.112793646942583,0.03862288519178758,4134302.85324628
71,6.348795398405771,3.9000130074104367,0.12386477716929892,4185238.68533741
72,6.348795398405771,3.9000130074104367,0.12386477716929892,4185238.68533741
73,7.107480005400527,3.442339922414403,0.19510346741698723,4362001.029399014
74,7.634430396630134,4.280216421788012,0.22021156609421388,4345926.122553792
75,6.763639592807029,1.9962345973183084,0.20217165419255034,4297926.6663952535
76,7.229509508919862,1.4896240466871136,0.1444226700792457,4191488.224143035
77,5.868841886652807,4.498504269812582,0.17266481715790366,4249916.101783536
78,5.849315155541395,1.6270400643045733,0.011299480491779812,4058657.095922851
79,5.849315155541395,1.6270400643045733,0.011299480491779812,4058657.095922851
80,5.849315155541395,1.6270400643045733,0.011299480491779812,4058657.095922851
81,7.183763437593488,3.7986888341730953,0.0690425741996622,4078952.351028533
82,7.183763437593488,3.7986888341730953,0.0690425741996622,4078952.351028533
83,7.328603364709305,4.9468760669827905,0.1782853517864295,4108648.504545254
84,7.302385449916212,4.596519260234495,0.20220813424409448,4093848.0675108046
85,7.302385449916212,4.596519260234495,0.20220813424409448,4093848.0675108046
86,7.302385449916212,4.596519260234495,0.20220813424409448,4093848.0675108046
87,6.2859010842709395,4.170693613851155,0.13312826344095563,4330977.294199723
88,6.2859010842709395,4.170693613851155,0.13312826344095563,4330977.294199723
89,6.2859010842709395,4.170693613851155,0.13312826344095563,4330977.294199723
90,5.879763142965446,1.0217692558555855,0.16005771020009846,4302841.626689792
91,5.630316727147438,4.7456883952431665,0.24923113169048053,4217847.0911145285
92,5.3616773248955845,1.3932513041364754,0.07957830938394861,4121614.7167114364
93,5.4444527787860055,2.0110775655378688,0.17892938293117028,4164283.149493966
94,5.4444527787860055,2.0110775655378688,0.17892938293117028,4164283.149493966
95,6.698733651268117,2.455519239126288,0.11699187525244437,4308459.676162134
96,6.698733651268117,2.455519239126288,0.11699187525244437,4308459.676162134
97,6.765237204626478,2.042330796389262,0.11419757190502675,4278334.065346623
98,7.159628280164873,3.4119392800855253,0.19535109620601854,4220036.651001954
99,6.381817492598641,1.9066488199146772,0.1578151940786624,4283971.618893913
100,6.677281049679436,1.1482281646453223,0.11356013858234859,4201579.495502231
101,6.89043950091766,1.7686051411198283,0.08504097824820533,4368215.15945012
102,6.89043950091766,1.7686051411198283,0.08504097824820533,4368215.15945012
103,8.053908055581601,2.00579261490153,0.1328566194555818,4543437.629403845
104,8.053908055581601,2.00579261490153,0.1328566194555818,4543437.629403845
105,7.067300611932155,1.9506228022158139,0.07145923015834416,4498470.254892973
106,8.149990639511353,4.445811441373275,0.1527947717408138,4519104.413226889
107,8.363064655507653,1.601587644905524,0.10261984839125549,4533895.764928918
108,8.669860440939196,3.6807888565640523,0.08168258856813193,4420130.301941084
109,9.684211438726143,3.5349470484821093,0.1411095295565337,4414732.849500722
110,8.678494638920712,3.5461927982507837,0.12287782897629866,4291606.437127656
111,9.200229899771859,3.1861697424827127,0.05723864560222355,4244262.524484065
112,9.419299644549433,4.235598926560972,0.016389861037511638,4257979.48801542
113,6.6421505251972395,1.1304628999015591,0.21244068708253783,4383037.5153144
114,6.303220895938803,4.310728216252339,0.05848106376912085,4311498.079052554
115,7.235504274177077,4.73246250077247,0.07924455530428566,4602888.2789803585
116,6.677362411971409,4.501040017846301,0.18374464367013255,4587232.011371968
117,7.5213491821231635,2.599497187568499,0.201921985803654,4484349.428689369
118,7.5213491821231635,2.599497187568499,0.201921985803654,4484349.428689369
119,7.421852197730059,3.3184982874103675,0.11599324293592128,4511450.646708044
120,7.421852197730059,3.3184982874103675,0.11599324293592128,4511450.646708044
121,7.509866730529314,2.921913288433837,0.20384573219388757,4609626.675502317
122,7.396178989910589,2.83902314041677,0.16162756629251962,4738811.799475674
123,8.249948435934042,1.690539814429406,0.042142825888294266,4713463.626553675
124,9.773385401831726,2.494048966103497,0.028748090814604166,4958832.24343482
125,8.273664158935624,2.087451808270728,0.21886116308410447,5096302.058699575
126,7.334392472787447,3.6749015479969858,0.14242189250509252,5029883.789050811
127,7.058602434329208,4.504027989312519,0.2436962251791256,5013795.486840014
128,7.047912259955087,3.885490203014561,0.09097340981306234,5163353.246591159
129,7.538292756510776,2.4599046933201434,0.17289697509759788,5313135.920878334
130,7.538292756510776,2.4599046933201434,0.17289697509759788,5313135.920878334
131,8.147067387079131,1.196069594202066,0.0779401710855896,5447693.227847636
132,9.418984984365903,1.674359145282654,0.22846402014007994,5429600.893652069
133,9.949095239683981,2.5418797152622035,0.22233478713985577,5404534.313414014
134,9.618855894167435,2.4349004477404295,0.015820770054293665,5510662.219404359
135,9.618855894167435,2.4349004477404295,0.015820770054293665,5510662.219404359
136,9.859172983111716,2.6213594714071373,0.2108919328426946,5578610.897002792
137,9.320248954230006,1.314263902457298,0.03724178255492727,5514498.61495172
138,9.318016737029998,1.6402755106763625,0.02350506739674596,5606992.280555763
139,9.318016737029998,1.6402755106763625,0.02350506739674596,5606992.280555763
140,9.318016737029998,1.6402755106763625,0.02350506739674596,5606992.280555763
141,8.26956237360864,1.3941813259567566,0.09544733471276923,5470481.788567778
142,7.2350247707686055,1.5238944701244992,0.09222997421780327,5450134.093097681
143,7.2350247707686055,1.5238944701244992,0.09222997421780327,5450134.093097681
144,7.2350247707686055,1.5238944701244992,0.09222997421780327,5450134.093097681
145,6.791742825967715,1.5995599820978235,0.19992436185979265,5225598.1985332165
146,7.978742734509709,1.974340857937337,0.20229314117152306,5081069.8342542425
147,8.340031167761529,1.9762009837987433,0.16303867095164104,4919072.101761072
148,6.865423984131043,1.4525904224552582,0.1643645970327165,4904946.051682698
149,6.865423984131043,1.4525904224552582,0.1643645970327165,4904946.051682698
150,6.313270143807924,2.1539289013728125,0.09328165360751783,4859692.287369434
151,6.313270143807924,2.1539289013728125,0.09328165360751783,4859692.287369434
152,6.313270143807924,2.1539289013728125,0.09328165360751783,4859692.287369434
153,6.313270143807924,2.1539289013728125,0.09328165360751783,4859692.287369434
154,6.313270143807924,2.1539289013728125,0.09328165360751783,4859692.287369434
155,7.187416271487637,1.961011923907594,0.12283560265969991,4755553.1170023
156,7.262412695063446,2.476612111338786,0.09768460002240315,4726992.330140644
157,7.710863356367826,4.611986698701772,0.17291235639860444,4794201.215320126
158,8.660820916415219,3.1155568966626435,0.0787831794175376,4766151.960613568
159,8.089514366672722,3.938487861436857,0.08150356201781533,4765205.850876171
160,7.414170949923861,4.569377535177558,0.04217269373664395,4802768.600158595
161,6.866440080475622,2.0429688475470273,0.010734652392343481,4803229.914200723
162,7.799311146036124,1.831799618395228,0.16628776342356913,4582139.779384268
163,7.799311146036124,1.831799618395228,0.16628776342356913,4582139.779384268
164,6.666998948109336,3.0496209514097625,0.16472592676418849,4392778.538375469
165,7.271767478246439,3.9599732599124517,0.03897504892058112,4418534.237056287
166,8.677855961513494,4.011643836836681,0.1385298746737822,4436883.7720302995
167,8.677855961513494,4.011643836836681,0.1385298746737822,4436883.7720302995
168,8.976404708983841,4.320473929716289,0.2054759363613583,4447557.421487408
169,8.976404708983841,4.320473929716289,0.2054759363613583,4447557.421487408
170,8.976404708983841,4.320473929716289,0.2054759363613583,4447557.421487408
171,8.976404708983841,4.320473929716289,0.2054759363613583,4447557.421487408
172,8.976404708983841,4.320473929716289,0.2054759363613583,4447557.421487408
173,8.976404708983841,4.320473929716289,0.2054759363613583,4447557.421487408
174,7.780968520935909,1.547243783387236,0.0631330778811765,4536764.576363006
175,7.24982597461845,4.614232176737737,0.15921748780098133,4376042.883994472
176,7.603810896028951,3.340430668361735,0.1839266066186434,4244409.958041392
177,6.415502404310427,3.687090453013436,0.10650697815242097,4105477.6311238715
178,6.415502404310427,3.687090453013436,0.10650697815242097,4105477.6311238715
179,6.415502404310427,3.687090453013436,0.10650697815242097,4105477.6311238715
180,7.309770046691595,1.296475205678667,0.23586427725133807,4181629.34008836
181,7.020640529025855,1.7373160067466067,0.24698412644921575,4307161.780275686
182,6.082715817824001,1.6989585034954415,0.13342842593158089,4510149.755154355
183,7.1973241762992215,2.1168364114544413,0.10027644322787288,4402896.703165113
184,7.245355263183465,4.673934733345642,0.0896448990182997,4417646.953174674
185,7.245355263183465,4.673934733345642,0.0896448990182997,4417646.953174674
186,6.626964958300931,4.742496888355817,0.2095729690848166,4547884.512545747
187,7.035685807936259,4.785835090668596,0.10800565952327024,4638457.119253165
188,6.056388336640666,3.162311289182981,0.08372818236538304,4641057.191665957
189,6.056388336640666,3.162311289182981,0.08372818236538304,4641057.191665957
190,6.056388336640666,3.162311289182981,0.08372818236538304,4641057.191665957
191,6.056388336640666,3.162311289182981,0.08372818236538304,4641057.191665957
192,6.002784474111708,3.6953799997932295,0.048837744901789604,4493256.211680741
