,moinslog10K,n,lambda_s,rhos_cs
0,8.126238161678378,4.584339497432436,0.21104153068838824,4389276.936229367
1,8.822392374099683,4.268678363063505,0.09962420873849726,4272957.8646572055
2,3.3744929352113786,3.6977777308147073,0.19814713360549102,4353791.54563237
3,4.818481767393693,1.7909500008729289,0.18704470994198952,4295485.875981645
4,4.339505511495265,3.468976658727771,0.167668677470576,4367439.34961583
5,4.443379062879071,3.7560123283177655,0.21366668101998865,4539732.144258299
6,5.69778488484282,4.700231323558974,0.07566400783289357,4531800.564732802
7,6.533986940270636,1.4367785525320222,0.0649813681590597,4498981.099797076
8,8.827509109143032,2.055146356975656,0.0947487966918854,4677176.042025196
9,8.499901603166379,2.730253217401295,0.06892241228950502,4769615.297091495
10,9.284739419408963,2.4832818614555854,0.024151403516773584,4825141.932037579
11,7.353855664661975,2.2878802772336155,0.14993267785103082,4718857.258796513
12,6.605291898668359,2.546358503787258,0.21185280567663417,4720270.913550601
13,5.019150015510758,3.019875493880051,0.07139298406861819,4835213.491114387
14,4.402372924250354,2.007012405677102,0.05368429064316835,4888215.470225387
15,4.910703435198238,2.086061144244222,0.13402526576781892,4758966.847975151
16,9.872447146471586,2.3417911042842046,0.09503976819580884,4660874.070195695
17,3.1294828119547837,2.1568895909398766,0.02051496651824397,4620472.43445562
18,4.1481384596151045,2.7385423245191243,0.12690039976072587,4759178.143958852
19,5.292125858989482,4.481113126205678,0.2419572864525007,4551066.211474687
20,7.2308830094246055,4.862630394642808,0.09527068962308793,4605220.1087979525
21,6.85105045147305,2.0465430376053657,0.07973134795875941,4551058.727073199
22,8.101238055074504,2.385889805643321,0.11108559487612196,4586353.714444085
23,6.3509405504319245,1.0963845446366365,0.19739911788483727,4542811.760760714
24,6.92872173269133,4.83902892110688,0.017825731011805512,4568677.097522372
25,6.301955674257151,4.44452018736511,0.08246403155916684,4779265.408396345
26,5.991666203820291,4.3720225799418815,0.24004101679971698,4823306.486520411
27,5.2465967353297165,4.32425046984771,0.04643238551212675,4777682.643201378
28,6.3225720093467395,3.482138954076391,0.18983523661232338,4914592.274779069
29,3.950971848050587,1.4361532144985478,0.20136752385291168,4869825.619848203
30,4.10103348652602,2.539503950132943,0.20570259144902978,4982263.1852578595
31,4.080909086992117,3.427360243590423,0.203764496954725,4955870.114721143
32,4.567109980101143,4.393015216813094,0.05100304692656099,4978630.212897744
33,9.39111726666619,1.3286941607065037,0.032163331673312145,4949118.101878911
34,8.713977054695658,1.346432411026973,0.0806125127239033,4890462.175872037
35,7.928199924838318,2.0674438491579554,0.04230990396913675,4905770.689156837
36,8.034875423859976,1.438175358976714,0.10922844857959219,4963598.020735497
37,7.405185768403252,3.2420688415703314,0.21932157939196567,5019506.412086501
38,6.675694383241027,2.3411306466193547,0.24037970948592646,5158166.335626168
39,7.13845809096092,3.6533063595561552,0.1965379208639806,5172358.90077436
40,6.8558367534008084,3.5961582258692126,0.08528831273374075,5300170.965761448
41,6.8241434915490915,2.838633151938984,0.24844433697188495,5474038.124227738
42,8.211454502131343,1.9028965003900595,0.04482672778839633,5492268.37071074
43,9.186298675474717,4.819841781619084,0.23723590470488964,5590045.93744458
44,8.516608677896519,2.4480510330202385,0.018158355582717667,5833632.338679483
45,8.91529242178073,3.3485624477524936,0.15699121749002054,5697736.550668146
46,9.409958965029656,4.177006833150516,0.0896410929443534,5619060.732447417
47,9.764200502182316,2.6308974768335753,0.12395784879158223,5556183.69036609
48,3.03172401149015,3.5561190970326493,0.24901090346268068,5575933.641557535
49,3.9768925352248568,3.3988590523559266,0.06538493558735742,5553360.981383711
50,4.2371109781058935,4.624390986766774,0.11625613293394212,5558903.625817551
51,4.302311053815262,4.644865830511544,0.12240381848104376,5509189.360779469
52,5.170803527032785,1.8687920125935547,0.2429560527888357,5570042.386195888
53,5.162385583372647,2.2565790284201626,0.10342535710344689,5579725.036218464
54,4.928794129069502,3.265845265976529,0.19796734376817582,5466683.951180761
55,4.954140737567892,2.545073992652495,0.18183323268421603,5608650.496281846
56,4.09647344391421,1.44722921008536,0.1191318819404269,5619168.055090661
57,3.8510712012933523,3.0688934683352764,0.19965440309760218,5732038.293137733
58,8.687720448358386,2.4311358846960482,0.027606684067167486,5714294.378907264
59,9.570298154486263,1.634919568262664,0.21879328677283352,5868084.934396795
60,3.0174074503878447,2.247572692330354,0.24621584983865424,5863019.4698452335
61,3.497008344809338,1.8040126961201512,0.16301645847825386,5870747.937711048
62,4.508515315792392,2.49342443668278,0.18585160268890638,5942100.704151622
63,9.398729076116277,2.610023037805119,0.05720224459694978,5956428.548252095
64,3.146395839768399,1.7721373497404875,0.07063734404998429,6037433.098203028
65,4.204706697870681,4.901974498229158,0.17754471729793897,5985422.188194183
66,4.805307989677197,1.9246839768577502,0.19022773359192624,6035965.777865402
67,3.859460437572984,2.405559326264139,0.2417403498070496,5889801.62941578
68,3.922764294401708,2.3755258715965026,0.1902023514665023,5935699.599705921
69,4.883636642100397,2.097262260856626,0.18221394906056027,5955664.527381682
70,9.839491194629591,3.0625321162696015,0.17016830066876634,6057720.888566175
71,9.058840433786829,4.251072764354415,0.05324372175916581,5946610.6188306315
72,8.763131236438324,1.3094856055357162,0.011845589281223201,6058820.181867649
73,8.46211169338962,1.7469065414066671,0.05900949555318857,6222245.39838035
74,9.186335144840823,1.6177031612212458,0.24936044145608804,6292055.143392628
75,8.812152519768809,3.1309868786324704,0.09861370621896542,6339828.94365725
76,8.544068679462356,3.257749239097653,0.15565617641469215,6340212.870238174
77,7.878884913859707,4.354127335583735,0.01235420325000447,6263427.703211934
78,6.0145759982802005,4.596646375332659,0.15855759652591928,6179429.120883314
79,5.466589067136422,4.883149157041411,0.20871790753613365,6277666.752661632
80,4.462530206825274,3.193839327676965,0.028008378965927117,6155080.744893421
81,3.5734483153103525,2.052429011652844,0.1703865795281273,6067605.219075588
82,3.4194802557117074,4.697178095035865,0.20531499847915397,6011696.331061156
83,3.8084172417341366,3.843619211471127,0.06483083464708372,6172338.659308245
84,3.3588368344245083,3.041107259834339,0.17065724154186815,6262133.093977966
85,3.1279622754561096,2.8209889723641224,0.1878634625476635,6266367.922724543
86,8.502278122914941,2.4239111153436106,0.0755134367503929,6285313.973626502
87,8.051985176224992,2.9075374226728123,0.18182033713590723,6382825.171793557
88,6.5421932713909605,4.752271588519394,0.19003678919426498,6241091.768264129
89,6.7069771641896905,4.872024941241147,0.2184786299359614,6391433.105120655
90,6.430496327799616,1.196574733973086,0.1753624718073904,6551452.387925309
91,5.318423988797252,1.0331131492304892,0.05892321976084211,6497573.646197559
92,5.615367887239686,4.548502475296956,0.16626016697405643,6516987.942417375
93,4.837389781088912,4.891989470426349,0.029417012321762026,6508917.829115019
94,3.40448707123574,4.946787255004178,0.1571944428323247,6328387.956274016
95,4.626590441587398,3.374442399667341,0.039632519175617234,6377998.017552707
96,5.350147491269249,3.934096404109603,0.010067841364870832,6300652.658291823
97,5.001856676817201,4.020024319675606,0.13017754486140043,6206389.845732545
98,5.351380135604192,4.941333092542475,0.09428497522110496,6341774.504251573
99,6.208873820261066,1.2864454991329737,0.20039662995255014,6414320.330223101
100,5.59973770143621,4.224704423500155,0.1709566391067808,6357910.550617101
101,6.634911408604052,4.235376847490168,0.06238979799907951,6333151.746611907
