,0
0,2.15
1,2.1587878787878787
2,2.1675757575757575
3,2.1763636363636363
4,2.185151515151515
5,2.193939393939394
6,2.2027272727272726
7,2.2115151515151514
8,2.2203030303030302
9,2.229090909090909
10,2.237878787878788
11,2.2466666666666666
12,2.2554545454545454
13,2.264242424242424
14,2.273030303030303
15,2.2818181818181817
16,2.2906060606060605
17,2.2993939393939393
18,2.308181818181818
19,2.316969696969697
20,2.3257575757575757
21,2.3345454545454545
22,2.3433333333333333
23,2.352121212121212
24,2.360909090909091
25,2.3696969696969696
26,2.3784848484848484
27,2.387272727272727
28,2.396060606060606
29,2.404848484848485
30,2.4136363636363636
31,2.4224242424242424
32,2.431212121212121
33,2.44
34,2.4487878787878787
35,2.4575757575757575
36,2.4663636363636363
37,2.475151515151515
38,2.483939393939394
39,2.4927272727272727
40,2.5015151515151515
41,2.5103030303030303
42,2.519090909090909
43,2.527878787878788
44,2.5366666666666666
45,2.5454545454545454
46,2.554242424242424
47,2.563030303030303
48,2.571818181818182
49,2.5806060606060606
50,2.5893939393939394
51,2.598181818181818
52,2.606969696969697
53,2.6157575757575757
54,2.6245454545454545
55,2.6333333333333333
56,2.642121212121212
57,2.650909090909091
58,2.6596969696969697
59,2.6684848484848485
60,2.6772727272727272
61,2.686060606060606
62,2.694848484848485
63,2.7036363636363636
64,2.7124242424242424
65,2.721212121212121
66,2.73
67,2.7387878787878788
68,2.7475757575757576
69,2.7563636363636363
70,2.765151515151515
71,2.773939393939394
72,2.7827272727272727
73,2.7915151515151515
74,2.8003030303030303
75,2.809090909090909
76,2.817878787878788
77,2.8266666666666667
78,2.8354545454545454
79,2.8442424242424242
80,2.853030303030303
81,2.861818181818182
82,2.8706060606060606
83,2.8793939393939394
84,2.888181818181818
85,2.896969696969697
86,2.9057575757575758
87,2.9145454545454546
88,2.9233333333333333
89,2.932121212121212
90,2.940909090909091
91,2.9496969696969697
92,2.9584848484848485
93,2.9672727272727273
94,2.976060606060606
95,2.984848484848485
96,2.9936363636363637
97,3.0024242424242424
98,3.0112121212121212
99,3.02
