,moinslog10K,n,lambda_s,rhos_cs
0,8.964741232237518,3.7367941209645696,0.15340263339725305,5605422.546321884
1,8.964741232237518,3.7367941209645696,0.15340263339725305,5605422.546321884
2,9.120279863791914,3.959333461702478,0.21472410463839525,5668584.4491510615
3,8.740633988185246,3.0367865200135875,0.03919199903662973,5583349.318277492
4,8.740633988185246,3.0367865200135875,0.03919199903662973,5583349.318277492
5,8.740633988185246,3.0367865200135875,0.03919199903662973,5583349.318277492
6,9.926883434062564,3.379085169437041,0.10916013733215535,5744201.619883805
7,8.033055694164977,3.61165009797145,0.1573194381887793,5770561.495054004
8,8.033055694164977,3.61165009797145,0.1573194381887793,5770561.495054004
9,8.033055694164977,3.61165009797145,0.1573194381887793,5770561.495054004
10,5.403659519307299,4.537872812597373,0.09270413015799567,5650321.072163483
11,9.58419562577692,3.053670908678809,0.23859765767972746,5693515.2690490335
12,9.58419562577692,3.053670908678809,0.23859765767972746,5693515.2690490335
13,9.58419562577692,3.053670908678809,0.23859765767972746,5693515.2690490335
14,9.795017330266312,2.9733291015762364,0.22526505768822924,5851582.574429721
15,9.795017330266312,2.9733291015762364,0.22526505768822924,5851582.574429721
16,9.795017330266312,2.9733291015762364,0.22526505768822924,5851582.574429721
17,9.795017330266312,2.9733291015762364,0.22526505768822924,5851582.574429721
18,9.795017330266312,2.9733291015762364,0.22526505768822924,5851582.574429721
19,9.795017330266312,2.9733291015762364,0.22526505768822924,5851582.574429721
20,9.795017330266312,2.9733291015762364,0.22526505768822924,5851582.574429721
21,9.795017330266312,2.9733291015762364,0.22526505768822924,5851582.574429721
22,9.798047521440568,3.7984668066291665,0.20847281074156443,5901607.519324333
23,8.727330232248285,2.3673291838814703,0.23000324612142098,5838317.031492079
24,9.285601097346877,3.624359867036946,0.15733740499936172,5772343.179125976
25,9.285601097346877,3.624359867036946,0.15733740499936172,5772343.179125976
26,9.285601097346877,3.624359867036946,0.15733740499936172,5772343.179125976
27,8.500051714080088,4.775665545260006,0.18635505702680444,5642477.677916414
28,7.0876462816914305,3.3631415733515353,0.23718527941302175,5542639.066044016
29,7.5485863977260035,4.033330405679806,0.04718024204144161,5463230.819435911
30,7.5485863977260035,4.033330405679806,0.04718024204144161,5463230.819435911
31,6.783660662469735,4.584048170719951,0.10338585168329817,5435384.881468151
32,6.026495231152662,4.984577555591527,0.028093753400173727,5535325.752480211
33,8.040879726949136,1.1921076698704471,0.13214610705447,5627150.959139196
34,7.118548055603052,1.4331611480944548,0.17490280435899452,5669335.0422788495
35,6.165650097552757,2.083138961294685,0.16927310307424032,5495220.931628273
36,5.480517035619897,2.4281986264457136,0.12196978008661036,5530126.523971333
37,5.386577271606703,3.682099966659597,0.2478325619545138,5666774.282284579
38,7.004693947757402,4.117546850896063,0.11554338231172134,5614979.784874356
39,6.722646004959534,4.954065107990269,0.054972726673675254,5585393.980339074
40,5.696502938552607,1.7038333481387138,0.03834862747119072,5519863.357472879
41,5.696502938552607,1.7038333481387138,0.03834862747119072,5519863.357472879
42,5.696502938552607,1.7038333481387138,0.03834862747119072,5519863.357472879
43,7.226949058248864,2.468448906281944,0.013375544974026987,5453690.696888069
44,7.226949058248864,2.468448906281944,0.013375544974026987,5453690.696888069
45,6.937624237760886,3.6834253647927175,0.04259388508301806,5484716.3574391045
46,6.6978624550048975,4.640511037548244,0.2173741832907512,5522324.081967372
47,6.447304960492568,4.588827421091263,0.12917439778256368,5625452.059459828
48,5.769682558559333,3.491736424806853,0.13362716010700312,5700001.553394595
49,5.769682558559333,3.491736424806853,0.13362716010700312,5700001.553394595
50,7.191962044926596,4.79431717445625,0.04120243639226351,5814923.43254603
51,6.738134895949353,4.850480331156982,0.02929175561859798,5798265.28222995
52,7.7440945411497655,1.1088709875159317,0.0686324273089246,5632472.706583448
53,6.4885522319110045,4.271926985200567,0.14513596013986113,5660487.539170658
54,9.571234231844574,3.0387691146993725,0.13150759389850963,5599898.879665864
55,9.571234231844574,3.0387691146993725,0.13150759389850963,5599898.879665864
56,9.571234231844574,3.0387691146993725,0.13150759389850963,5599898.879665864
57,9.571234231844574,3.0387691146993725,0.13150759389850963,5599898.879665864
58,9.571234231844574,3.0387691146993725,0.13150759389850963,5599898.879665864
59,9.571234231844574,3.0387691146993725,0.13150759389850963,5599898.879665864
60,9.951659146749718,3.4576849564911907,0.13718003096857223,5451807.377532712
61,9.660041546558574,3.746909757055835,0.03054320202522845,5577054.124387559
62,9.660041546558574,3.746909757055835,0.03054320202522845,5577054.124387559
63,9.660041546558574,3.746909757055835,0.03054320202522845,5577054.124387559
64,9.731371276656702,4.375269176936246,0.044663361522050415,5469760.886427047
65,4.225968894417839,4.104273903195411,0.24688532215271702,5494723.191310624
66,4.744337462162176,3.229936820591324,0.09276172837121865,5533000.801780415
67,4.744337462162176,3.229936820591324,0.09276172837121865,5533000.801780415
68,4.744337462162176,3.229936820591324,0.09276172837121865,5533000.801780415
69,4.744337462162176,3.229936820591324,0.09276172837121865,5533000.801780415
70,4.744337462162176,3.229936820591324,0.09276172837121865,5533000.801780415
71,5.927983772032559,2.419038569901249,0.17776491406345357,5464042.762655267
72,5.927983772032559,2.419038569901249,0.17776491406345357,5464042.762655267
73,5.927983772032559,2.419038569901249,0.17776491406345357,5464042.762655267
74,5.927983772032559,2.419038569901249,0.17776491406345357,5464042.762655267
75,5.304805891302366,3.0356950036598995,0.13312641641793926,5547224.333842645
76,6.7859023450543186,2.9747504220031935,0.06265539320502511,5718818.122082442
77,6.7859023450543186,2.9747504220031935,0.06265539320502511,5718818.122082442
78,8.146670049877113,4.860926490234224,0.2076006740128909,5808152.651558541
79,6.771583093310168,1.977772426908313,0.07773961420518716,5736079.072010081
80,6.771583093310168,1.977772426908313,0.07773961420518716,5736079.072010081
81,6.771583093310168,1.977772426908313,0.07773961420518716,5736079.072010081
82,6.352004050714473,3.2999651023513845,0.21860859189044857,5745389.048781998
83,6.352004050714473,3.2999651023513845,0.21860859189044857,5745389.048781998
84,6.352004050714473,3.2999651023513845,0.21860859189044857,5745389.048781998
85,6.352004050714473,3.2999651023513845,0.21860859189044857,5745389.048781998
86,6.352004050714473,3.2999651023513845,0.21860859189044857,5745389.048781998
87,6.408249932200678,4.327036274973039,0.1684699098111935,5715986.551259875
88,6.16385746854247,3.583287908972167,0.19537691153324344,5703553.459426476
89,6.16385746854247,3.583287908972167,0.19537691153324344,5703553.459426476
90,5.6202561464410765,4.199621484200269,0.16353864567420584,5780420.249998393
91,6.615899062864229,3.161102566140075,0.19001388204114378,5843620.792123492
92,6.4827413822759645,3.745101924940786,0.05655190188596021,5719300.334840388
93,6.5453086481655065,1.9317128617237849,0.11235505253262995,5649782.593989399
94,6.279379186359647,3.4564821205781997,0.23902291845876877,5698935.070898073
95,6.204402537922984,4.768929055443019,0.20201584129483963,5700987.455844661
96,6.1914170484154285,2.788163454350462,0.13747534785665888,5722563.679514706
97,6.1914170484154285,2.788163454350462,0.13747534785665888,5722563.679514706
98,6.1914170484154285,2.788163454350462,0.13747534785665888,5722563.679514706
99,6.1914170484154285,2.788163454350462,0.13747534785665888,5722563.679514706
100,7.089658181522901,3.1027312332409633,0.09844431471397963,5718924.751959758
101,4.818699676443154,4.401248036803803,0.024607031250447664,5734372.821198517
102,3.931018482823236,1.3174555486565804,0.0304954648541939,5808950.573703413
103,3.6862179239273343,1.2323866518032913,0.0555864182087234,5964334.912444381
104,3.6862179239273343,1.2323866518032913,0.0555864182087234,5964334.912444381
105,3.6862179239273343,1.2323866518032913,0.0555864182087234,5964334.912444381
106,3.061207214149069,1.3899330008943287,0.10175174429061073,5863953.42170241
107,4.457697765497637,4.570256014953196,0.08776636268807253,5667421.67488754
108,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
109,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
110,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
111,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
112,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
113,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
114,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
115,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
116,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
117,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
118,3.702950560392888,1.7636459390644497,0.1506025343086336,5598848.570367166
119,3.437595255081077,1.4777330599779237,0.02103599904988579,5592121.723587569
120,3.437595255081077,1.4777330599779237,0.02103599904988579,5592121.723587569
121,3.437595255081077,1.4777330599779237,0.02103599904988579,5592121.723587569
122,3.437595255081077,1.4777330599779237,0.02103599904988579,5592121.723587569
123,3.437595255081077,1.4777330599779237,0.02103599904988579,5592121.723587569
124,9.02210587273651,2.991107370812907,0.11870570180002327,5683486.554738255
125,8.895263211774969,4.035537769182097,0.17073291746914726,5593056.023656094
126,8.161294533540635,4.793302701652525,0.15630084615072895,5661744.665252684
127,7.089675012448081,2.2581296532056676,0.09252149687858091,5778137.046151873
128,6.506629690736135,2.5419307242578553,0.14044895938500085,5761611.444864011
129,5.865626908935358,4.981910419923496,0.09314729346968759,5727572.529949587
130,4.958695997850429,1.3276405131641358,0.18650708374996766,5634851.41734856
131,5.168209175147394,4.8440891369974155,0.17476314419773387,5661405.385701212
132,6.1620146645079075,3.4054467818019765,0.04289382427005134,5572994.873581065
133,5.397399755285668,4.4144525622095365,0.10559948256080302,5532478.900567799
134,4.292106758270467,1.2415610412430107,0.10859058501664642,5655448.444158337
135,8.915655767781978,3.3341831181719064,0.1018239111183199,5698451.647638997
136,8.915655767781978,3.3341831181719064,0.1018239111183199,5698451.647638997
137,9.342451820610535,3.7590649027504215,0.04925934088673539,5719014.012505038
138,9.376150410037539,2.2886290329095242,0.09087535230423857,5725659.984716841
139,8.819912294768,3.749674695713335,0.062412009988152634,5809324.412737087
140,3.3395756404911427,2.735658654667123,0.03635496261299659,5992904.472675453
141,5.51000543633798,4.894741806322312,0.17019212784738968,6136680.502651143
142,4.010864084499624,4.389357804221582,0.21386817770181393,6043134.461366183
143,4.222848844527825,2.669824050730135,0.19251927570996397,6206944.465670417
144,3.63016632768019,2.5586871799171664,0.10687325657521263,6294300.352348166
145,5.823980494027614,3.25108499899688,0.24866581725664727,6259318.394024315
146,6.2994612287088865,1.7213794520185604,0.011278439623199854,6299143.050205779
147,6.2994612287088865,1.7213794520185604,0.011278439623199854,6299143.050205779
148,7.412349904615374,3.8447107402377583,0.08837834597865699,6254625.497277558
149,6.614559765756938,4.183019348357364,0.18061908064655563,6142114.155365503
150,6.142247303047914,3.348889816465532,0.1528628149459727,6135130.122570393
151,6.438875774328589,4.571601179447034,0.17187650259418996,6027376.644843701
152,5.013078758584255,1.5615843870445598,0.06618489100830037,5970057.0722265495
153,5.013078758584255,1.5615843870445598,0.06618489100830037,5970057.0722265495
154,5.013078758584255,1.5615843870445598,0.06618489100830037,5970057.0722265495
155,5.946910699124475,4.9701595940310845,0.19374528553376175,6106050.691188187
156,6.228656217126188,3.1265482229393253,0.20615333682554654,6039350.800139384
157,6.228656217126188,3.1265482229393253,0.20615333682554654,6039350.800139384
158,6.303834797145984,3.2238739621146384,0.034120411396219796,6171560.27874721
159,6.886121218681849,3.5033171934090928,0.01739084458348239,6154446.666662422
160,6.351667636730454,3.4633759387447167,0.17454859530999212,6005722.8145162305
161,6.859445212079251,4.418435411428595,0.19536580013497964,6046255.551027032
162,6.038968816752524,2.4372212620987357,0.12143187342836156,5921364.680531778
163,7.333345622438589,2.5859197612184204,0.19666921492270106,5854817.13909463
164,9.344339695383926,2.545847544699799,0.028360665598184176,5908287.196283747
165,4.257528407754103,3.6265723287735385,0.12239292535584223,5968394.367507492
166,4.851512292957307,3.7812328411901497,0.20165839944584651,6029273.427245963
167,5.352981073277159,2.441144127175572,0.23868761733898744,5965683.776327339
168,5.003620157205615,4.79184130681267,0.21711419088407166,6080541.4440501835
169,3.647666503599602,4.877526194828388,0.08957000159614267,6083535.6454827245
170,4.786010792385422,2.5202915212066355,0.18242393780242983,6147007.474642775
171,3.919506774450462,2.9076972891642656,0.13688274019679103,6176836.058771254
172,3.919506774450462,2.9076972891642656,0.13688274019679103,6176836.058771254
173,3.14641400163996,2.29280324533355,0.01211604172167896,6085995.330593458
174,9.51512902596668,2.9359497076856687,0.17545878831101827,6063073.737520237
175,9.329937473412457,3.309326486770508,0.13438434838191785,5835461.632946211
