,0
0,0.07000307641306988
1,0.20532545745209618
2,0.10888421253959579
3,0.22898076361486164
4,0.1004036295439279
5,0.07585261855379279
6,0.07585261855379279
7,0.07585261855379279
8,0.1265746565884328
9,0.24433286731979026
10,0.15290747474970323
11,0.19355845605857683
12,0.1810235756207236
13,0.1926442539201786
14,0.23341549879536225
15,0.23341549879536225
16,0.22568169943470887
17,0.0788168295417096
18,0.0788168295417096
19,0.0788168295417096
20,0.0788168295417096
21,0.2212342087695412
22,0.19309537029570037
23,0.04192724950453719
24,0.07396855353377829
25,0.07396855353377829
26,0.23974113461558763
27,0.08116054039729953
28,0.052746121823614545
29,0.15078384849745582
30,0.15078384849745582
31,0.2010825017827638
32,0.23252381382592646
33,0.20718514847013292
34,0.09303926127076712
35,0.2125627396696939
36,0.23280100944798754
37,0.23280100944798754
38,0.2093524141936497
39,0.23291384571308177
40,0.08203727822216128
41,0.20808491814705074
42,0.20808491814705074
43,0.015188044687520774
44,0.22875631025295662
45,0.22875631025295662
46,0.22875631025295662
47,0.18742473377781493
48,0.01874198225856266
49,0.11216506365481954
50,0.1318228374435711
51,0.1318228374435711
52,0.11513958634582058
53,0.14536780140804284
54,0.22497535697372795
55,0.2037146719593778
56,0.10591755094003374
57,0.19560758165319386
58,0.19560758165319386
59,0.15962677811184195
60,0.15962677811184195
61,0.04760524460217436
62,0.11940682378340811
63,0.04911703558980504
64,0.06357822714004835
65,0.06480113732760795
66,0.06480113732760795
67,0.06480113732760795
68,0.035978419547447626
69,0.23525425770926633
70,0.03862288519178758
71,0.12386477716929892
72,0.12386477716929892
73,0.19510346741698723
74,0.22021156609421388
75,0.20217165419255034
76,0.1444226700792457
77,0.17266481715790366
78,0.011299480491779812
79,0.011299480491779812
80,0.011299480491779812
81,0.0690425741996622
82,0.0690425741996622
83,0.1782853517864295
84,0.20220813424409448
85,0.20220813424409448
86,0.20220813424409448
87,0.13312826344095563
88,0.13312826344095563
89,0.13312826344095563
90,0.16005771020009846
91,0.24923113169048053
92,0.07957830938394861
93,0.17892938293117028
94,0.17892938293117028
95,0.11699187525244437
96,0.11699187525244437
97,0.11419757190502675
98,0.19535109620601854
99,0.1578151940786624
100,0.11356013858234859
101,0.08504097824820533
102,0.08504097824820533
103,0.1328566194555818
104,0.1328566194555818
105,0.07145923015834416
106,0.1527947717408138
107,0.10261984839125549
108,0.08168258856813193
109,0.1411095295565337
110,0.12287782897629866
111,0.05723864560222355
112,0.016389861037511638
113,0.21244068708253783
114,0.05848106376912085
115,0.07924455530428566
116,0.18374464367013255
117,0.201921985803654
118,0.201921985803654
119,0.11599324293592128
120,0.11599324293592128
121,0.20384573219388757
122,0.16162756629251962
123,0.042142825888294266
124,0.028748090814604166
125,0.21886116308410447
126,0.14242189250509252
127,0.2436962251791256
128,0.09097340981306234
129,0.17289697509759788
130,0.17289697509759788
131,0.0779401710855896
132,0.22846402014007994
133,0.22233478713985577
134,0.015820770054293665
135,0.015820770054293665
136,0.2108919328426946
137,0.03724178255492727
138,0.02350506739674596
139,0.02350506739674596
140,0.02350506739674596
141,0.09544733471276923
142,0.09222997421780327
143,0.09222997421780327
144,0.09222997421780327
145,0.19992436185979265
146,0.20229314117152306
147,0.16303867095164104
148,0.1643645970327165
149,0.1643645970327165
150,0.09328165360751783
151,0.09328165360751783
152,0.09328165360751783
153,0.09328165360751783
154,0.09328165360751783
155,0.12283560265969991
156,0.09768460002240315
157,0.17291235639860444
158,0.0787831794175376
159,0.08150356201781533
160,0.04217269373664395
161,0.010734652392343481
162,0.16628776342356913
163,0.16628776342356913
164,0.16472592676418849
165,0.03897504892058112
166,0.1385298746737822
167,0.1385298746737822
168,0.2054759363613583
169,0.2054759363613583
170,0.2054759363613583
171,0.2054759363613583
172,0.2054759363613583
173,0.2054759363613583
174,0.0631330778811765
175,0.15921748780098133
176,0.1839266066186434
177,0.10650697815242097
178,0.10650697815242097
179,0.10650697815242097
180,0.23586427725133807
181,0.24698412644921575
182,0.13342842593158089
183,0.10027644322787288
184,0.0896448990182997
185,0.0896448990182997
186,0.2095729690848166
187,0.10800565952327024
188,0.08372818236538304
189,0.08372818236538304
190,0.08372818236538304
191,0.08372818236538304
192,0.048837744901789604
193,0.048837744901789604
194,0.048837744901789604
195,0.04106272339061251
196,0.02011177495786942
197,0.025121677994774383
198,0.20892295225132274
199,0.1945292578417735
200,0.1945292578417735
