,moinslog10K,n,lambda_s,rhos_cs
0,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
1,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
2,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
3,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
4,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
5,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
6,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
7,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
8,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
9,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
10,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
11,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
12,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
13,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
14,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
15,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
16,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
17,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
18,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
19,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
20,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
21,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
22,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
23,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
24,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
25,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
26,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
27,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
28,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
29,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
30,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
31,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
32,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
33,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
34,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
35,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
36,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
37,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
38,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
39,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
40,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
41,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
42,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
43,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
44,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
45,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
46,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
47,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
48,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
49,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
50,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
51,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
52,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
53,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
54,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
55,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
56,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
57,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
58,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
59,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
60,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
61,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
62,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
63,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
64,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
65,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
66,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
67,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
68,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
69,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
70,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
71,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
72,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
73,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
74,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
75,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
76,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
77,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
78,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
79,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
80,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
81,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
82,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
83,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
84,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
85,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
86,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
87,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
88,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
89,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
90,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
91,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
92,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
93,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
94,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
95,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
96,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
97,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
98,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
99,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
100,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
101,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
102,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
103,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
104,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
105,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
106,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
107,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
108,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
109,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
110,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
111,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
112,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
113,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
114,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
115,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
116,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
117,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
118,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
119,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
120,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
121,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
122,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
123,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
124,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
125,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
126,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
127,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
128,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
129,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
130,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
131,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
132,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
133,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
134,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
135,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
136,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
137,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
138,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
139,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
140,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
141,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
142,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
143,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
144,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
145,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
146,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
147,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
148,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
149,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
150,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
151,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
152,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
153,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
154,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
155,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
156,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
157,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
158,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
159,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
160,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
161,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
162,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
163,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
164,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
165,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
166,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
167,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
168,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
169,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
170,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
171,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
172,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
173,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
174,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
175,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
176,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
177,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
178,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
179,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
180,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
181,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
182,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
183,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
184,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
185,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
186,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
187,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
188,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
189,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
190,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
191,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
192,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
193,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
194,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
195,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
196,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
197,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
198,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
199,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
200,9.533998251885539,2.2424134728980505,0.10081793853091538,9434220.740515236
